,bedrooms,bathrooms,sqft_living,floors,waterfront,view,grade,sqft_above,sqft_basement,zipcode,sqft_living15,price
10174,3,2,2710,2,0,0,7,2710,0,334921.0626780627,2720,275000
10175,3,2,1190,1,0,0,7,1190,0,440232.31363636366,1630,445000
10176,3,2,2300,2,0,0,9,2300,0,424815.06315789477,2480,510000
10177,4,1,1360,1,0,0,7,1360,0,462488.8692579505,1540,330000
10178,3,1,1500,1,0,0,6,750,750,319581.3940298507,1050,270000
10179,4,2,1610,1,0,0,7,1230,380,424734.60451977403,1180,495000
10180,4,2,1420,2,0,0,7,1420,0,234284.0351758794,1420,225000
10181,3,2,1750,1,0,0,7,1050,700,619944.1492281304,1750,716528
10182,3,2,1510,2,0,0,7,1510,0,367091.48387096776,1520,260000
10183,4,2,2330,2,0,0,8,2330,0,440232.31363636366,2430,471000
10184,5,4,2690,2,0,2,8,1930,760,418019.36094674555,2080,690000
10185,5,2,1700,"1,5",0,0,7,1700,0,490377.1076923077,1460,548000
10186,3,1,1020,1,0,0,7,880,140,619944.1492281304,1580,505000
10187,3,1,1160,1,0,0,7,1160,0,521740.0146788991,1220,325000
10188,4,2,2450,2,0,0,8,2450,0,790734.704735376,2410,682000
10189,3,2,2010,2,0,0,8,2010,0,645244.2264808363,2240,605000
10190,2,2,1370,1,0,0,8,1370,0,302896.7392857143,1370,276200
10191,3,1,1370,"1,5",0,0,7,1370,0,585048.7790697674,1220,530000
10192,3,3,1990,1,0,0,7,1440,550,294111.27857142856,1670,245000
10193,4,2,2790,2,0,0,9,2790,0,682885.9898989899,2890,654950
10194,2,1,780,1,0,0,6,780,0,240328.3717472119,1860,221900
10195,4,2,2240,1,0,2,8,1340,900,310612.75572519086,1930,466000
10196,3,2,2210,1,0,0,8,2210,0,294111.27857142856,2570,383150
10197,4,1,1390,1,0,0,7,1050,340,585048.7790697674,1810,657100
10198,3,2,1800,2,0,0,8,1800,0,682885.9898989899,2290,539000
10199,6,3,3320,1,0,0,8,1660,1660,334921.0626780627,2330,400000
10200,4,2,1960,1,0,0,6,980,980,234284.0351758794,1160,215000
10201,2,1,850,1,0,0,7,850,0,619944.1492281304,1450,489000
10202,4,2,2980,2,0,0,10,2980,0,790734.704735376,3080,649000
10203,4,2,1980,1,0,0,8,1320,660,810289.6964285715,2310,700000
10204,2,1,790,1,0,0,6,790,0,387011.5902636917,1470,268500
10205,3,2,1800,2,0,0,7,1800,0,521740.0146788991,2106,515000
10206,4,2,2260,1,0,0,9,2260,0,617254.0212765958,2650,685000
10207,2,2,800,2,0,0,7,800,0,594706.5422740525,1320,305000
10208,4,2,2490,"1,5",0,2,8,2090,400,863228.9432314411,2910,950000
10209,4,2,1610,2,0,0,7,1610,0,281194.8698060942,1834,292500
10210,4,2,1850,1,0,0,7,1100,750,387011.5902636917,2260,270000
10211,4,2,1850,1,0,0,7,1100,750,387011.5902636917,2260,450000
10212,4,1,1920,"1,5",0,0,7,1920,0,576834.808318264,1600,535000
10213,3,2,1740,2,0,0,8,1740,0,612642.738317757,1910,550000
10214,3,2,1430,2,0,0,8,980,450,594706.5422740525,2210,457500
10215,3,2,1420,1,0,0,6,1420,0,286742.81162324647,1200,136500
10216,3,2,1420,1,0,0,6,1420,0,286742.81162324647,1200,224097
10217,3,2,1560,2,0,0,7,1560,0,311580.33638025593,1360,254000
10218,4,2,2030,1,0,0,7,1230,800,493625.3098290598,1830,335000
10219,5,2,3280,2,0,0,9,3280,0,440232.31363636366,3360,594950
10220,3,2,1360,1,0,0,8,1360,0,440232.31363636366,1570,350000
10221,3,1,1180,1,0,0,7,1180,0,311580.33638025593,1220,169950
10222,3,2,1940,1,0,0,8,1340,600,682885.9898989899,2080,432500
10223,2,2,1300,2,0,0,7,1300,0,863228.9432314411,1350,440000
10224,3,2,1650,2,0,0,7,1650,0,300340.40293040295,1510,233703
10225,3,2,1140,2,0,0,7,1140,0,612642.738317757,1150,310000
10226,3,2,2540,2,0,0,10,2540,0,617254.0212765958,2870,735000
10227,4,3,3440,2,0,0,10,3440,0,420895.47536945814,2560,730000
10228,3,2,1800,1,0,0,7,1200,600,310612.75572519086,980,257000
10229,2,2,1260,3,0,0,8,1260,0,585048.7790697674,1330,485000
10230,4,2,2370,1,0,2,8,1440,930,676419.3921568628,3280,899000
10231,3,1,1520,"1,5",0,0,7,1520,0,469928.76772616134,1560,279000
10232,4,2,1750,1,0,0,7,1050,700,334921.0626780627,1640,225000
10233,3,2,2680,2,0,2,8,1880,800,880077.752293578,2280,1360000
10234,3,2,1590,2,0,0,7,1590,0,529629.7824675324,1590,355000
10235,4,2,1560,1,0,0,7,1560,0,521740.0146788991,2080,382500
10236,3,2,2000,2,0,0,8,2000,0,316742.3905579399,1930,324360
10237,3,2,2380,"1,5",0,0,8,2380,0,286742.81162324647,2320,315000
10238,2,1,2230,2,0,0,7,2230,0,387011.5902636917,1870,426000
10239,5,2,2820,2,0,0,8,2820,0,294111.27857142856,2610,395000
10240,3,1,1570,"1,5",0,0,5,1570,0,423665.99,1330,212644
10241,3,3,1845,2,0,2,8,1845,0,420895.47536945814,2100,510000
10242,2,1,830,1,0,0,6,830,0,251296.24,1160,85000
10243,2,1,830,1,0,0,6,830,0,251296.24,1160,235000
10244,4,2,2030,2,0,0,8,2030,0,311580.33638025593,2030,295000
10245,3,2,1430,"1,5",0,0,7,1430,0,585048.7790697674,1740,720001
10246,3,1,1510,1,0,0,6,860,650,619944.1492281304,1510,313950
10247,3,1,1510,1,0,0,6,860,650,619944.1492281304,1510,415000
10248,3,2,1610,1,0,0,8,1610,0,353619.07472527475,2010,305000
10249,3,2,1600,"1,5",0,0,8,1250,350,634558.1448275862,1540,625000
10250,3,1,1420,1,0,0,7,1420,0,617254.0212765958,1530,490000
10251,3,2,1660,2,0,0,8,1660,0,311580.33638025593,1490,269950
10252,5,4,4230,2,1,4,8,3230,1000,803990.8194444445,2660,2700000
10253,4,3,3310,"2,5",0,0,9,2910,400,585048.7790697674,1440,829000
10254,4,2,2470,1,0,0,7,2470,0,790734.704735376,2490,635000
10255,3,1,1040,1,0,0,7,1040,0,289078.3455882353,1510,217500
10256,4,2,1850,1,0,0,7,1050,800,281194.8698060942,1450,270000
10257,3,3,4610,2,0,2,8,2790,1820,594706.5422740525,2160,1250000
10258,4,2,2480,2,0,0,8,2480,0,424815.06315789477,2270,480000
10259,3,2,2130,1,0,2,8,1170,960,792187.8738170346,2020,575000
10260,4,3,2350,2,0,0,7,2350,0,493625.3098290598,2014,426950
10261,3,1,920,1,0,0,6,920,0,234284.0351758794,1010,125000
10262,3,1,920,1,0,0,6,920,0,234284.0351758794,1010,208000
10263,4,2,1780,1,0,0,7,900,880,353619.07472527475,1550,325000
10264,7,4,2690,1,0,0,8,2690,0,803990.8194444445,1840,597157
10265,4,2,3010,"2,5",0,2,8,3010,0,612642.738317757,2140,728725
10266,5,2,3180,1,0,0,8,1910,1270,645244.2264808363,2440,708000
10267,4,3,4120,2,0,0,11,4120,0,790734.704735376,4390,1300000
10268,3,1,1280,1,0,0,7,1280,0,677215.034739454,1320,405000
10269,4,3,1690,"1,5",0,0,7,1400,290,619944.1492281304,1820,550000
10270,4,2,2320,2,0,0,7,2320,0,529629.7824675324,2060,451000
10271,5,4,3090,2,0,0,8,3090,0,464322.38976377953,2790,540500
10272,5,4,5050,2,0,2,11,5050,0,790734.704735376,4570,1030000
10273,4,1,1640,1,0,0,7,950,690,286742.81162324647,1360,218000
10274,4,2,2170,1,0,0,8,1540,630,803990.8194444445,2040,562000
10275,4,2,3140,2,0,0,8,2280,860,311580.33638025593,1910,401500
10276,2,1,1090,1,0,0,7,1090,0,240328.3717472119,1090,196700
10277,3,2,1930,1,0,0,8,1480,450,859938.5542168674,2320,583000
10278,5,2,2100,1,0,0,7,1400,700,334921.0626780627,2200,309900
10279,4,3,3110,2,0,0,9,3110,0,353619.07472527475,3080,485000
10280,3,1,930,1,0,0,6,930,0,418019.36094674555,1210,465000
10281,4,2,2050,2,0,0,8,2050,0,645244.2264808363,2010,595000
10282,3,1,1160,1,0,0,6,1160,0,353619.07472527475,1160,254000
10283,3,3,1820,2,0,0,7,1820,0,490377.1076923077,1950,488500
10284,4,2,2110,2,0,0,8,2110,0,353619.07472527475,2040,260000
10285,2,1,870,1,0,0,6,870,0,310612.75572519086,1350,166000
10286,2,2,1080,1,0,2,6,1080,0,576834.808318264,2080,440000
10287,3,2,1260,2,0,0,6,1260,0,387011.5902636917,1260,375000
10288,2,1,900,1,0,0,6,780,120,792187.8738170346,1270,529500
10289,2,1,750,1,0,0,6,750,0,585048.7790697674,1470,338000
10290,3,2,1800,1,0,0,8,1340,460,367091.48387096776,2000,335620
10291,4,2,2220,1,0,0,9,1690,530,570073.5201465201,2110,464000
10292,2,1,1390,1,0,0,6,1390,0,424734.60451977403,1290,354000
10293,4,4,2160,2,0,0,8,1660,500,634558.1448275862,1230,601000
10294,3,2,1840,1,0,0,8,1370,470,286742.81162324647,1870,285000
10295,2,2,1690,2,0,0,7,1690,0,1096239.0074349442,1540,462500
10296,4,2,2650,2,0,0,8,2650,0,294111.27857142856,2340,350000
10297,4,1,1120,1,0,0,7,1120,0,387011.5902636917,1480,329000
10298,4,2,2500,1,0,0,7,1320,1180,353619.07472527475,1460,312500
10299,4,2,2220,2,0,0,7,2220,0,493625.3098290598,2220,370000
10300,3,2,1260,1,0,0,7,1260,0,521740.0146788991,1460,399900
10301,3,1,1480,"1,5",0,0,6,1480,0,424734.60451977403,1200,398000
10302,2,2,930,1,0,2,7,830,100,618695.1090909091,1920,550500
10303,3,3,2780,"1,5",0,0,8,1870,910,418019.36094674555,1700,709000
10304,5,3,2770,1,0,0,7,1700,1070,319581.3940298507,1720,402000
10305,3,2,1530,1,0,0,7,1530,0,423736.9058295964,1800,450000
10306,3,2,2140,1,0,0,8,1440,700,576834.808318264,2060,524000
10307,4,3,4600,1,0,4,10,2400,2200,440232.31363636366,3740,800000
10308,4,1,1760,1,0,0,7,1230,530,304262.1082089552,1180,185000
10309,4,1,1760,1,0,0,7,1230,530,304262.1082089552,1180,365000
10310,4,2,3110,2,0,0,9,3110,0,619944.1492281304,2850,925000
10311,3,2,2260,1,0,0,8,1520,740,645628.2261484099,2530,714000
10312,3,2,1460,1,0,0,7,1460,0,645244.2264808363,1620,495000
10313,3,2,2050,1,0,0,7,1230,820,387011.5902636917,1760,535000
10314,4,2,2340,1,0,0,8,2340,0,1194873.6382978724,2650,880000
10315,3,2,1230,1,0,0,6,1230,0,240328.3717472119,850,150000
10316,3,2,1880,1,0,0,8,1420,460,645628.2261484099,2060,554500
10317,3,2,1280,"1,5",0,0,7,1280,0,576834.808318264,980,520000
10318,4,3,3660,2,0,0,9,3660,0,677215.034739454,3625,839990
10319,3,2,1650,2,0,0,7,1650,0,677215.034739454,1650,500000
10320,2,1,1960,"1,5",0,0,6,1960,0,281194.8698060942,1650,305000
10321,3,2,1580,2,0,0,7,1580,0,418019.36094674555,1610,247800
10322,4,2,2490,2,0,0,8,2490,0,311580.33638025593,2690,344200
10323,4,2,2000,2,0,0,8,2000,0,490377.1076923077,2040,459950
10324,4,2,1550,1,0,0,7,1550,0,296187.98046875,1500,229900
10325,4,2,2820,1,0,1,8,1950,870,645628.2261484099,2890,750000
10326,4,2,2600,1,0,0,9,1840,760,462488.8692579505,2250,509000
10327,4,1,2200,1,0,4,8,1640,560,462488.8692579505,3250,680000
10328,5,2,2500,1,0,0,7,1490,1010,645244.2264808363,1960,661500
10329,2,1,1270,3,0,0,7,1270,0,551768.5209125475,1140,370000
10330,4,3,2900,1,0,0,8,2410,490,645244.2264808363,2620,785000
10331,2,1,840,1,0,0,7,840,0,618695.1090909091,1250,355000
10332,4,2,1940,1,0,0,7,970,970,585048.7790697674,960,446000
10333,5,4,3490,2,0,0,8,3490,0,645244.2264808363,3070,830000
10334,3,2,1940,2,0,0,8,1940,0,311580.33638025593,1940,324000
10335,4,2,2490,2,0,0,8,2490,0,570073.5201465201,2030,500000
10336,3,1,1390,1,0,0,7,1390,0,1356523.9905362776,2290,745000
10337,4,2,3940,2,0,0,8,2620,1320,1096239.0074349442,1790,1200000
10338,2,2,1760,1,0,0,8,1130,630,570073.5201465201,1760,385000
10339,3,2,2560,1,0,0,8,1510,1050,469928.76772616134,1980,565000
10340,4,2,2300,1,0,0,8,1420,880,387011.5902636917,2010,465000
10341,3,3,1770,3,0,0,8,1770,0,469928.76772616134,1860,401000
10342,3,2,2310,1,0,0,8,1630,680,296187.98046875,2350,385000
10343,3,2,2310,2,0,0,8,2310,0,304262.1082089552,2230,395000
10344,5,2,2000,"1,5",0,0,6,2000,0,240328.3717472119,960,245000
10345,3,2,1540,1,0,0,7,890,650,634558.1448275862,1540,500000
10346,5,2,2590,1,0,0,7,1750,840,304262.1082089552,1820,334000
10347,3,1,980,1,0,0,7,980,0,810289.6964285715,2100,550000
10348,3,1,1730,1,0,0,7,1180,550,302896.7392857143,1830,216000
10349,3,2,3070,3,0,0,8,2510,560,310612.75572519086,2220,340500
10350,4,2,2100,2,0,0,8,2100,0,493625.3098290598,2000,375000
10351,3,3,2080,1,0,3,8,1580,500,302896.7392857143,2175,600000
10352,4,2,1890,1,0,0,7,1250,640,387011.5902636917,1870,375000
10353,4,2,2000,"1,5",0,0,7,1450,550,424734.60451977403,1430,536500
10354,3,3,3030,2,0,0,8,1760,1270,617053.9660194175,2810,599900
10355,2,2,1110,1,0,0,7,1110,0,849714.8097826086,1670,750000
10356,3,1,1650,1,0,0,7,1170,480,676419.3921568628,1690,355000
10357,3,2,1410,1,0,0,7,910,500,619944.1492281304,1330,590000
10358,2,1,2140,1,0,0,7,1070,1070,792187.8738170346,1560,680000
10359,3,2,1860,2,0,0,8,1860,0,493625.3098290598,2420,429000
10360,2,1,1170,1,0,0,7,1170,0,576834.808318264,1560,581000
10361,3,2,980,1,0,0,7,980,0,803990.8194444445,1470,463800
10362,5,6,7400,2,0,3,13,6290,1110,859938.5542168674,6110,2980000
10363,5,2,1650,"1,5",0,0,8,1650,0,594706.5422740525,1740,443000
10364,3,2,1480,1,0,0,7,1180,300,286742.81162324647,1690,276200
10365,5,4,4060,2,0,0,9,2960,1100,462488.8692579505,1730,630000
10366,3,2,1370,2,0,0,7,1370,0,863228.9432314411,1560,570000
10367,4,2,2480,2,0,2,10,2380,100,792187.8738170346,3030,979700
10368,4,2,2030,"1,5",0,0,8,1730,300,619944.1492281304,1980,730000
10369,5,2,2200,1,0,0,7,1100,1100,286742.81162324647,1780,268450
10370,3,2,1770,1,0,0,7,1270,500,387011.5902636917,1690,490000
10371,3,2,2550,1,0,3,8,1750,800,576834.808318264,2180,808000
10372,3,1,1250,1,0,0,7,1250,0,570073.5201465201,1660,350000
10373,4,2,2390,1,0,2,8,1390,1000,576834.808318264,2210,695000
10374,4,2,5730,2,0,4,11,4280,1450,685675.8435374149,3310,1230000
10375,1,1,1120,"1,5",0,0,7,1120,0,240328.3717472119,2330,309950
10376,3,1,1270,1,0,0,6,650,620,240328.3717472119,1200,134000
10377,4,2,2390,2,0,0,10,2390,0,612642.738317757,2630,645500
10378,3,2,1760,"1,5",0,0,7,1540,220,849714.8097826086,1760,750000
10379,3,2,2560,2,0,0,9,2110,450,1096239.0074349442,2690,1400000
10380,4,2,1820,1,0,0,7,1100,720,676419.3921568628,1700,344900
10381,2,3,1840,3,0,0,8,1840,0,585048.7790697674,1910,601450
10382,4,2,1810,2,0,0,8,1700,110,634558.1448275862,1470,575000
10383,3,2,2470,1,0,1,7,1570,900,302896.7392857143,2600,405000
10384,4,3,2520,2,0,0,9,2520,0,424815.06315789477,2330,518000
10385,2,1,1600,1,0,0,7,1600,0,423736.9058295964,1580,265000
10386,3,1,1280,1,0,0,6,1280,0,311580.33638025593,1060,180000
10387,3,2,1590,2,0,0,7,1590,0,281194.8698060942,1580,285000
10388,3,3,2000,1,0,0,7,1000,1000,464322.38976377953,1440,433000
10389,3,2,1780,1,0,0,8,1350,430,493625.3098290598,2180,399000
10390,3,2,1700,2,0,0,7,1700,0,645244.2264808363,1700,565000
10391,3,2,1970,1,0,0,7,1970,0,240328.3717472119,2240,406500
10392,4,2,1940,1,0,0,7,1090,850,859938.5542168674,1700,420000
10393,4,4,3290,"1,5",0,0,8,2290,1000,585048.7790697674,1790,965000
10394,4,4,3500,2,0,0,10,2460,1040,803990.8194444445,3160,1380000
10395,5,2,3260,2,0,0,8,3260,0,286742.81162324647,2070,353950
10396,5,3,4230,2,0,0,10,3860,370,617053.9660194175,2980,847700
10397,5,1,1590,"1,5",0,0,6,1090,500,359496.2604166667,1370,185000
10398,2,2,1010,1,0,0,7,1010,0,310612.75572519086,1290,269000
10399,3,2,1820,1,0,0,7,1340,480,570073.5201465201,1900,422800
10400,2,1,870,1,0,0,7,870,0,551768.5209125475,1240,379950
10401,3,2,1620,1,0,0,7,1200,420,521740.0146788991,1540,525000
10402,4,4,3980,2,0,2,9,3980,0,586120.875,2220,810000
10403,4,1,1630,1,0,0,6,1630,0,286742.81162324647,1190,209950
10404,3,2,1230,2,0,0,8,1010,220,579109.8082706766,1610,439950
10405,4,2,3510,1,0,2,8,2210,1300,464322.38976377953,2530,554820
10406,4,2,2160,2,0,0,7,2160,0,420895.47536945814,2160,359000
10407,3,1,1020,1,0,0,6,1020,0,423736.9058295964,1160,242500
10408,3,2,1590,1,0,0,7,1590,0,676419.3921568628,1600,330000
10409,3,2,3440,2,0,3,10,2190,1250,859938.5542168674,3470,740000
10410,5,1,3020,2,0,0,7,3020,0,634558.1448275862,1350,630000
10411,3,2,2280,1,0,3,8,1360,920,576834.808318264,2280,750000
10412,4,2,2790,2,0,0,9,2790,0,685675.8435374149,2790,695000
10413,2,0,580,1,0,0,5,580,0,418019.36094674555,1570,109000
10414,3,2,2030,1,0,0,7,1080,950,304262.1082089552,2210,389000
10415,2,1,850,1,0,0,6,850,0,863228.9432314411,1630,447000
10416,3,2,2480,1,0,0,7,2480,0,645244.2264808363,2400,1200000
10417,3,2,1010,1,0,0,7,1010,0,490377.1076923077,1080,315000
10418,3,2,2420,2,0,0,10,2420,0,612642.738317757,2500,640000
10419,3,2,2180,2,0,0,9,2180,0,685675.8435374149,2300,570000
10420,3,3,1830,2,0,0,8,1830,0,489382.0170940171,1530,495000
10421,5,3,2040,1,0,0,7,1200,840,521740.0146788991,1530,449500
10422,4,3,2640,2,0,0,9,1840,800,863228.9432314411,2010,1080000
10423,2,1,1060,1,0,0,7,1060,0,423736.9058295964,1530,294950
10424,3,1,1640,1,0,0,7,1040,600,302896.7392857143,2080,170500
10425,4,1,1190,"1,5",0,0,6,1190,0,319581.3940298507,1060,312000
10426,3,2,2180,1,0,0,8,2180,0,294111.27857142856,2090,350000
10427,4,2,2120,2,0,0,9,2120,0,612642.738317757,2140,690000
10428,4,2,2210,2,0,0,7,2210,0,284908.5964912281,1770,375000
10429,4,2,2510,2,0,0,9,2510,0,682885.9898989899,2600,575000
10430,4,2,2500,1,0,0,8,1600,900,859938.5542168674,2290,646000
10431,3,2,1560,2,0,0,7,1560,0,281194.8698060942,1510,239950
10432,5,2,2510,"1,5",0,0,7,1710,800,319581.3940298507,1270,400000
10433,4,2,3060,1,0,0,8,3060,0,570073.5201465201,2180,455000
10434,3,2,1310,1,0,0,7,1310,0,311580.33638025593,1310,240000
10435,4,4,4260,2,0,0,11,3280,980,1096239.0074349442,4260,3400000
10436,3,2,2500,"1,5",0,0,7,1680,820,585048.7790697674,1550,695000
10437,2,1,670,1,0,0,6,670,0,424734.60451977403,710,304950
10438,3,2,1840,1,0,2,8,1140,700,880077.752293578,1670,650000
10439,3,2,1480,2,0,0,7,1480,0,585048.7790697674,1480,402500
10440,3,2,2420,2,0,0,7,2420,0,529629.7824675324,2420,482000
10441,3,2,1820,1,0,0,7,1120,700,863228.9432314411,1920,655000
10442,5,3,1940,2,0,0,7,1940,0,579109.8082706766,1940,577000
10443,3,2,1630,2,0,0,7,1630,0,304262.1082089552,1660,350000
10444,4,2,2520,1,0,2,8,1680,840,286742.81162324647,2300,415000
10445,4,2,2120,2,0,0,7,2120,0,455617.1129032258,2000,396400
10446,3,2,2490,2,0,0,9,2490,0,685675.8435374149,2870,654300
10447,4,2,3410,2,0,0,10,3410,0,423665.99,3350,774950
10448,4,2,2380,2,0,2,8,2380,0,418019.36094674555,2112,855000
10449,3,2,2490,2,0,0,8,1670,820,880077.752293578,2310,1150000
10450,2,2,1240,2,0,0,7,1240,0,355678.51612903224,1520,330000
10451,4,2,1900,1,0,0,7,1400,500,251296.24,1700,290000
10452,3,3,2390,"1,5",0,0,8,2390,0,464322.38976377953,1540,519500
10453,3,2,1810,1,0,0,7,1400,410,521740.0146788991,1934,450000
10454,3,4,4490,2,1,4,12,4490,0,521740.0146788991,2710,3120000
10455,3,1,1620,"1,5",0,0,7,1620,0,240328.3717472119,2070,265000
10456,4,2,2640,2,0,0,8,2640,0,334921.0626780627,2150,359000
10457,4,4,2870,2,0,3,10,2510,360,849714.8097826086,2870,2000000
10458,4,2,3250,1,0,2,8,2030,1220,685675.8435374149,2970,1050000
10459,2,1,800,1,0,0,6,800,0,579109.8082706766,1310,402500
10460,3,2,1360,1,0,0,7,1360,0,645628.2261484099,1570,450000
10461,5,2,1950,1,0,0,7,1130,820,294111.27857142856,1670,262500
10462,4,2,1970,2,0,0,8,1970,0,334921.0626780627,1790,285000
10463,3,2,2020,2,0,0,7,2020,0,353619.07472527475,2170,290000
10464,2,2,2280,1,0,0,8,2280,0,677215.034739454,1640,752500
10465,4,3,3540,2,0,0,10,3540,0,790734.704735376,3540,820000
10466,3,2,1560,2,0,0,8,1560,0,493625.3098290598,1310,292000
10467,2,1,750,1,0,2,6,750,0,304262.1082089552,1430,213000
10468,4,3,2240,2,0,0,7,2240,0,359496.2604166667,1060,400000
10469,1,1,590,1,0,0,6,590,0,418019.36094674555,980,202000
10470,3,2,1580,1,0,0,7,1080,500,810289.6964285715,1650,617450
10471,3,1,1040,1,0,0,7,1040,0,464322.38976377953,1170,250000
10472,5,2,1880,1,0,0,7,960,920,521740.0146788991,1580,405000
10473,2,1,1070,1,0,0,7,1070,0,304262.1082089552,1300,325000
10474,3,3,1860,1,0,0,7,1040,820,310612.75572519086,1490,301350
10475,2,2,1550,1,0,0,7,1050,500,551768.5209125475,1370,425000
10476,3,1,1860,1,0,0,8,1470,390,551768.5209125475,1770,460000
10477,3,2,3090,2,0,2,10,3090,0,859938.5542168674,3410,938000
10478,3,2,1720,1,0,0,8,1320,400,353619.07472527475,2200,348000
10479,2,1,1260,"1,5",0,0,7,1260,0,619944.1492281304,1720,435000
10480,3,2,1120,1,0,0,7,1120,0,300340.40293040295,1790,227950
10481,2,1,1250,1,0,0,6,900,350,576834.808318264,1520,425000
10482,3,2,1810,"1,5",0,0,7,1810,0,585048.7790697674,1518,550000
10483,3,2,1890,2,0,0,8,1890,0,300340.40293040295,2000,347500
10484,4,2,2020,1,0,0,7,1620,400,594706.5422740525,1870,397000
10485,4,2,1790,1,0,0,7,1490,300,617053.9660194175,1870,410000
10486,3,4,3190,2,0,0,10,3190,0,685675.8435374149,3230,780000
10487,4,3,3030,"1,5",0,0,9,2700,330,1096239.0074349442,1890,1350000
10488,3,2,1630,2,0,0,7,1630,0,677215.034739454,1690,476000
10489,3,2,1180,1,0,0,7,1180,0,570073.5201465201,2780,390000
10490,3,2,1560,1,0,0,7,1560,0,281194.8698060942,1560,226500
10491,3,2,1340,2,0,0,7,1340,0,576834.808318264,1370,495000
10492,5,3,2590,1,0,2,9,2590,0,1194873.6382978724,2780,1500000
10493,3,1,1020,1,0,0,6,880,140,319581.3940298507,1800,385000
10494,3,2,2370,2,0,0,9,2370,0,529629.7824675324,2990,535950
10495,4,2,3170,"2,5",0,0,10,3170,0,677215.034739454,3360,910000
10496,2,1,1120,1,0,0,7,1120,0,863228.9432314411,1620,465000
10497,3,2,1440,1,0,0,8,1440,0,685675.8435374149,2190,495000
10498,4,2,2170,"1,5",0,0,6,1470,700,234284.0351758794,1030,250000
10499,4,2,3490,2,0,0,10,2280,1210,792187.8738170346,2540,1230000
10500,4,2,1970,2,0,0,7,1970,0,521740.0146788991,1880,400000
10501,4,2,2780,2,0,0,10,2780,0,685675.8435374149,2980,715000
10502,3,2,2250,1,0,0,8,2250,0,294111.27857142856,1970,342000
10503,4,2,1340,1,0,0,7,1340,0,420895.47536945814,1980,420000
10504,3,1,1400,1,0,0,7,1400,0,334921.0626780627,1600,148226
10505,3,1,1510,1,0,0,7,1010,500,493625.3098290598,1510,313000
10506,3,1,1320,1,0,0,7,1320,0,302896.7392857143,1320,150000
10507,2,1,820,1,0,0,7,820,0,240328.3717472119,1670,150000
10508,2,1,1080,1,0,0,6,1080,0,353619.07472527475,1200,230000
10509,2,1,840,1,0,0,7,840,0,418019.36094674555,1340,389100
10510,4,2,2070,1,0,0,8,1360,710,803990.8194444445,2180,645000
10511,3,1,1520,1,0,0,7,990,530,302896.7392857143,1500,310000
10512,2,2,1210,2,0,0,8,1210,0,612642.738317757,1540,351358
10513,5,3,3810,2,0,0,10,3810,0,1356523.9905362776,2110,1700000
10514,4,4,5370,2,0,0,10,5370,0,790734.704735376,3780,1570000
10515,3,2,1540,2,0,0,8,1540,0,1096239.0074349442,2970,850000
10516,4,2,2310,2,0,0,9,2310,0,424815.06315789477,2410,470000
10517,3,2,1870,3,0,0,8,1870,0,585048.7790697674,1690,770000
10518,3,2,1840,1,0,0,8,1340,500,493625.3098290598,1940,366000
10519,3,2,2060,2,0,0,8,2060,0,612642.738317757,2230,545000
10520,3,1,1010,1,0,0,7,1010,0,234284.0351758794,1550,205000
10521,2,1,1020,1,0,0,7,1020,0,676419.3921568628,1430,405000
10522,4,2,2220,1,0,0,7,1270,950,490377.1076923077,2220,467000
10523,2,1,1050,1,0,0,7,1050,0,594706.5422740525,1650,392500
10524,4,3,3030,"1,5",0,3,9,2360,670,521740.0146788991,3030,901000
10525,3,2,1800,1,0,0,7,1300,500,469928.76772616134,1800,500000
10526,3,2,1860,2,0,0,7,1860,0,462488.8692579505,1870,384950
10527,4,4,4070,2,0,0,11,4070,0,617053.9660194175,3020,1700000
10528,2,1,860,1,0,0,7,860,0,423736.9058295964,1100,245000
10529,4,2,3080,2,0,0,9,3080,0,1194873.6382978724,2480,1170000
10530,3,2,1280,2,0,0,6,1280,0,234284.0351758794,1150,184500
10531,2,2,1540,"1,5",0,0,8,1540,0,286742.81162324647,1590,269000
10532,3,2,1530,2,0,0,8,1530,0,617254.0212765958,1530,570000
10533,4,2,2350,1,0,0,8,2350,0,1194873.6382978724,2240,850000
10534,3,1,920,1,0,0,6,920,0,311580.33638025593,920,209000
10535,4,2,1840,1,0,0,5,1840,0,420895.47536945814,2160,327000
10536,3,2,1650,1,0,0,7,1100,550,469928.76772616134,1650,369500
10537,3,2,1760,1,0,0,7,1230,530,521740.0146788991,1590,440000
